Unnamed: 0,아이디,댓글 내용
1581,  @user-iz7en9qk6v,요번 I am 좋아서 좀 관심있던 머글인데... 안유진이랑 리즈 그룹내 실력 확실히 탄탄해보이네... 그래서 키치 리즈 분량 논란이 진짜 안타깝다;;; 제아도 아니고 한소절은 넘 심한듯...
1582,  @user-le5dc7zu8u,레이가 활중하는 바람에 리즈가 레이파트 대신해서 이제 리즈파트도 많음...글고 아이엠에서는 제일많고 아이브 전곡 파트 누적으로 봐도 리즈는 2위로 파트 매우많은편
1583,  @user-vi7xu7mm3v,"유진, 리즈, 이서 , 가을 노력하는게 보인다.. 레이 활동중단해서 왜 인지 뭐가 허전하다.."
1584,  @Tinnn25,Liz 
1585,  @UyenPhuong-ug7xn,Liz 
1586,  @yona2195,많이 나아지긴 했다. 노력이 보이네 근데 초반부도 그렇고 전체적으로 엠알에 의존하는 부분도 많은듯. 가을이는 실력이 1도 안늘었고 차라리 랩이 더 나음. 장원영 파트는 혼자 안부르고 같이 불러주네
1587,  @usfneoxnwpznwj,1:15 지원이 음색 봐…
1588,  @fannmm8136,Wony bebé nunca canta 
1589,  @soovinforever,이서가 라이브 잘해
1590,  @nctilichi9012,이서야 잘했어
1591,  @user-tq9tf3bu2s,고음때 다같이 부르는데 원영이 센터에 있으니 원영이가 부르는줄 착각하겠네 ㅋㅋㅋ 그럴일 없잖아
1592,  @Yu-yw3rr,아이브는 다 계획이 있다
1593,  @ssk7353,유진이가 부르고.. 원영이 센터있을때도 리즈가 더블링이랑 고음 처주는거군요;;;
1594,  @bs080160,That my 고음 파트 말하는거면 원래 유진이 파트 -> 단체인거 맞아요 그냥 다 같이 부르는 하이라이트 안무라서 센터인 장원영이 센터에서 춤추는거구요
1595,  @Imsosexykorean,안유진씨 이모팬 1일차......
1596,  @skdo0415,리즈 역시
1597,  @rakkiice4487,Liz main vocal
1598,  @user-yp4oc1ej7u,레이 보고싶어ㅜ
1599,  @user-se8yt3fj1c,첫소절 아무소리도 안나는거 듣고 머지 싶었는데 바로 뒤에 이서 파트부터는 잘들리는거 머임ㅋㅋ;
1600,  @adlrzkyp,WONYOUNG WHERE UR VOICE HHHH
1601,  @auriha05,She sang dumber
1602,  @user-rs3fh5lz7f,안유진이랑 이서는 둘째치고 리즈 뭐임 자기 파트도 아니고 다같이 부르는 파트에서 혼자 되게 열심히 음이탈 없이 부름 ㅜㅜ 왜 이번 곡에서는 리즈 파트를 많이 줬는지 알 것 같음 리즈 전에도 예뻤는데 살 되게 많이 뺀 것같고 노력이 너무 잘 느껴짐. 자기 파트에서도 유일하게 고음 부분 하나도 안 빼먹고 함ㅜㅜ 근데 왜 리즈 후렴구 안 줘
1603,  @hyuuni2542,"근데,,, 솔직히 아이브에서 라이브나 실력 논란 젤 중심이 장원영 아니였나..? 근데 왜 자기가 젤 안부르지,, 솔직히 리즈랑 유진 너무 잘하고 이서도 연말무대 립싱크로 못하는줄 알았는데 지금 한개도 빠짐없이 부르면서 레이파트까지 다 부르면서 잘하고 가을은 보컬이 좀 불안정하긴 하는데 그래도 본인이 부를 수 있는 부분은 다 부르고 랩도 잘하는데 장원영은 본인만 부르는 파트 2개인데 둘다 소리가 너무 작게 들리고 다른 멤버에 비해 라이브 잘 안함,,,, 장원영 저음 좋고 부르면 괜찮게 부르는 것 같던데 왜 안부르는지 모르겠음,,,"
1604,  @ravengaon1234,부르고 있어용 2:11 이걸 들어보셔용
1605,  @la-tte,안유진 리즈 대박이다.. 원영이는 노래 안하니?
1606,  @user-ye7px8uw4z,"리즈, 유진>>>>이서>가을>>>>>>>>>>>>>>원영"
1607,  @gimyselle,wonyoung as always has no sound
1608,  @user-tl4ir7kc8t,뭐야 이서 다 부르는거구나
1609,  @user-eq7jf5gc4d,다같이 부르는 고음파트는 장원영이 부르는지 안부르는지 구분도 안되네 잘피해가네ㅋㅋㅋ 심지어 솔로파트는 거의 립싱크인거 같은데.. 다른 멤버들은 솔로 파트가 잘들린다ㅎㅎ 특히 고음파트에 춤 잘추는 안유진 짱~(이건 그냥 내 생각을 적음)
1610,  @szkim2386,저기 mr제거 안해줘도 실력다  밑을 보였던데  너무한다 mr제거라니..
1611,  @TiTaN101z,wonyoung 
1612,  @ThuyHoang-kp9pr,I hear that Liz have only 5.7s line in their new comback. What a shame 
1613,  @ryun2,아니 앞에 안들리는건줄알고 소리키웠는데 깜짝놀랬네
1614,  @user-qe8rt5zv3i,안유진이 진짜 멱살잡고 끌고가는데..? ㅋㅋㅋㅋ 근데 가을이랑 이서도 진짜 많이 발전했고 리즈는 전에도 보통이상은 했던걸로 기억함 ㅋㅋ 장원영은...목소리가 들린 부분이 너무 적어서 모르겠네.. 춤이 힘들어도 반 이상은 부르자..?
1615,  @auriha05,자기파트 다 블렀구만 왜
1616,  @user-qe8rt5zv3i,"​ @auriha05  첫번째 소절도 거의 안들리고 2절끝나고도 ~밤, ~어도 만 부르는데...?? 이걸 다 불렀다고하면... ㅋㅋㅋㅋㅋㅋ"
1617,  @Stellalove7,진짜 장원영은 18년 그 때 부터 가수했는데 한결같이 안는다;;;
1618,  @adeluthfya1879,duh ikut menges dengarnya hehe
1619,  @I_am_so_cute22,정규라 그런가.. 오래 기다린 보람이 있었네 라이브 정말 늘었음근데 우째 장원영은 발전이 없을꼬… 멤버들이 이렇게 늘었으니 더 욕먹을 수 밖에.. 의아하네
1620,  @user-xh9mc7ru9x,..ㅎ 에프터 라이크 때보단 훨씬 나아..졌다 리즈하고 이서가 라이브 대박이네
1621,  @moonbby8016,Wonyoung
1622,  @user-pv6ov5rc6k,리즈가 잘한다
1623,  @user-ii6gi7jx7s,리즈랑 안유진이 다하네...
1624,  @mustikachan8231,oowww it's liz and leesoo to be honest.
1625,  @usfneoxnwpznwj,리즈 유진 완벽하고 이서도 성량 좋다 음 나가는 것만 잘 하면 리드보컬까지 가능할듯 .. 레이도 라이브는 잘했구 가을이는 랩 파트에서 날라다니네 원영인…에휴 노력 좀 더 하길 아이브 노래에 그냥 원영이 파트 좀 다 줄여야됨 이번에 확 줄이니까 곡이 더 살잖아 리즈 파트 줄이지마라 진짜
1626,  @hjmk5065,장원영은진짜.. 뭐해? 목소리가 안 들려 ㅎㄹ표정만 눈 저렇게 예쁜 척하면 가수되나??이서가 생각보다 잘하네 저번에 원영씨랑 같이 아이유 노래 부른.거 보고 뭐하지.싶엇는데 목소리가 되게 장 들리고 흔들리지도 않고
1627,  @user-jo1lx7tc2z,1:00 2:00 안유진이 나라다
1628,  @Nuclear_Launch,안유진은 3옥 솔을 그냥 내네 ㅋㅋㅋㅋㅋ
1629,  @user-zj3qi2cq1f,나 왜 감동적이지..
1630,  @user-jy8mp8lj4x,장원영은 음이 높지도 않고 파트도 많지 않은데 왜 살리지를 못하냐
1631,  @user-rv5vz2dz8c,우째 데뷔한지 5년된애보다 2년된 애가 더 잘하냐
1632,  @usfneoxnwpznwj,리즈 목소리는 무슨 … 어케 이렇지 오토튠 깔아놓은거같아ㅠㅠㅠㅠ
1633,  @user-nc4nm2vs9z,장원영 언급은 1도 없는게 웃기네
1634,  @kimdonghan8534,원영이는 노래를 안하는구나...
1635,  @xuanhoang1694,"có mỗi Yujin vs Liz hát mà fan cứ kêu nhóm tiến bộ rồi, cái đoạn của JWY trầm thế mà cổ có hát đâu"
1636,  @LifeWmuzjkz,No one talked about Wonyoung…
1637,  @user-wn1xu8kf4o,개쩐다..
1638,  @user-ys1gx7jj6t,댓글에 장원영 언급 1도 없는거 처절하네 ㅋㅋㅋㅋㅋ
1639,  @tk-rl6zz,유지나 짱이양
1640,  @Armypantojinha,"Não sei como vim parar aqui, mas tem uma mana que só mexe a boca e faz carão kkkkkkkkk"
1641,  @Roh_Heung_Min,음색 : 리즈 > 유진 > 이서 _x000D_가창력 : 리즈 = 유진 > 이서_x000D_춤 : 가을 > 원영 = 유진 = 리즈 > 이서 > 레이_x000D_랩 : 레이 > 가을_x000D_비주얼담당 : 원영 > 유진 > 이서
1642,  @user-np7lw5bm1s,데자뷰 누가 외치고 있는 거야ㅋㅋㅋ 단체로 부른 부분은 유진이파트인건가? 유진이만 들리네. 리즈랑 이서는 자기파트 진짜 열심히 한다ㅎㅎ 뭐 그래도 바로 전 시기의 걸그룹보단 대부분은 부를려고는 해서 괜찬네.
1643,  @diannnnnn,Liz carry this song
1644,  @user-wx5dc7hk3r,리즈 유진만 제대로 부르네
1645,  @parkkang,ㅋㅋㅋㅋㅋㅋㅋ이그룹이 안유진이 메인이어야 하는 이유가 여기있네. 장원영은 파트다줄여줘도 여기서도.. 안되네
1646,  @notfound-cg1zb,애초에암온마하고Way는 안부르는부분인거같은디김가을 자기파트 다 잘부르는디
1647,  @-sss102,라이브 립싱크 논란은 장원영인데..여전히 장원영 칭찬은 없구나..근데 두명이 너무 고생한다..떼창이라도 좀 같이 불러줘라..센터는 장원영인데.떼창은 두명이하네..확실히 실력이 부족한 멤버가 많은 그룹이긴함..레이까지 없으니..랩까지 불안..
1648,  @Love_white,리즈 욕 그만해라 제발 리즈 내 주변 친구들에서 다 최애고 리즈 노래 잘부르고 살도 많이 빠졌는데 대체 리즈 왜 욕하는거임..
1649,  @ununio,누가 리즈 욕 함 ..?
1650,  @Love_white, @ununio  댓글 보면 답글에 몇몇분들이 리즈님 계속 욕하고 계세요
1651,  @MrDkdfhhbdd,원영은 까기라도 하지 가을이는 언급도 없네ㅋㅋㅋㅋ
1652,  @user-hq3su5ws2p,워뇽은 마이크를 안차도 되겠음아님 볼 옆에 작게 그리기만 해주거나
1653,  @viciousnutella6492,liz yujin leeseo eating mygod
1654,  @user-mc1pz6fn8e,깔끔하게 안들려서 좀 아쉽다.. 곧 깔끔한 영상들 올라오겠지??
1655,  @user-fe4be8bd6q,리즈 유진 도랏다
1656,  @817shorts9,LiZ
1657,  @user-up9co6vd7v,다음생엔 안유진으로 태어나야지….
1658,  @user-jo1lx7tc2z,0:52 리즈 유진이 다 부르는데 장원영 부르는척 줌인 되는거 웃기네
1659,  @user-ns1qg4mp6o,리즈
1660,  @user-eh7pd9dd3x,장원영은 도입부 저음파트도 립싱크를 해버리네 ㅋㅋㅋㅋㅋㅋㅋ
1661,  @lingmo7254,누구 목소리 아예 안 들리는데 뭐지
1662,  @TheKazama75,가수한테 노래가 늘었다고 하면 ....
1663,  @user-qx6xo7kc9v,가수도 갈수록 느는거죠.. 연습 꾸준히 하는데 뭐 처음부터 엄청 잘해야하나연차 쌓이면서 점점 잘해지는거지
1664,  @user-qx6xo7kc9v,이렇게 무대 하는것도 다 경험임..
1665,  @chudieuquynh8450,đúng như dự đoán nhỏ wonyoung k hát nổi 
1666,  @user-en5xb2du8x,"2:09 ~ 2:16 원영이 그래도 라이브하려고 노력은 하는거 같은데... 소리를 크게 못 내지르는거같음. 들리다말다하거나 희미하게 들리는거 보니...자신감의 문제인지 아님 원래 가창 성량이 작은건지 확신은 못하겠지만, 이번 저음 파트들이 본인이 크게 뱉을 수 있는 음역대로 잘맞는것같구. 설령 삑사리 나도 괜찮으니까 망설이지말고 불러줬으면 좋겠다...ㅠㅜ"
1667,  @user-en5xb2du8x, @user-hl5kf5ny7k  ㅠ 저도 오랜 팬이에요...ㅎㅎ 누가 뭐래도 저한테 늘 사랑스럽고 행복감을 주는 워뇨니까 최대한 좋은 말들만 듣게 되는날이 오길
1668,  @user-xs4zk9sb4z,하도 까이니까 보컬에 대한 자신감이 많이 떨어진 것 같기도 해요 .. 이번엔 이전 노래들보단 본인 음역대랑 잘 맞아서 자신감 가져도 될 텐데 아예 소리를 크게 못 내는 게 아쉽네요 흑
1669,  @user-xj6dj4gp7k,리즈 유진은 잘하고 이서는 괜찮고 나머지는…..
1670,  @user_abc92361,이서 열심히 하네
1671,  @Lee-ib2vh,몇년차인데 못부르면 안되지
1672,  @alfajarpratama9935,Lizzzzz omg
1673,  @jjju8397,"장원영은 전체 중에 한 4글자 정도 부른 것 같은데,,?"
1674,  @user-dm5tk1tg2r,가을은 진짜 all파트때 노래를 안부르는디..way는 회사에서 하지말라고 한거로 알고있어서 ㄱㅊ은데..
1675,  @estelle7862,ppl hating on wony like she wasn’t singing. mr removed isnt accurate. ive sounded better than this. everyone was singing good. the backtrack is also very loud meaning you would have to yell to be heard like leeseo
1676,  @user-tu9sf6sh5g,유진 리즈가 다하네
1677,  @Nuclear_Launch,"고음라이브 jot도 못하는 뉴진스, 르세라핌과 비교되는 아이브 클라스 ㅎㅎ"
1678,  @pipitteu,원영아 아휴ㅠㅠㅠㅠ
1679,  @user-xs6xt9zi2g,으이구 엠알제거보고 악플러들 신나서 달려왔다가 생각보다 잘하니까 대댓글로 트집 존나 잡네
1680,  @studididawn,only hear yujin & liz in the chorus
1681,  @ckckfkfkgkgk,내 귀가 막 귀는 아니구나 안 부르기도 하는 구나
1682,  @user-mq3vm7xh6h,유진 리즈가 ㄹㅇ 잘함ㅋㅋ 솔직히 저 춤에 저정도 고음이면 잘했다고 생각하는디
1683,  @samantha.179,Waw
1684,  @seo_wlsdud68,솔직히 이거 제거 안했어도 방송보니까 라이브 겁나 티나던데
1685,  @user-my9yy5mb8x,유진 리즈 이서
1686,  @user-fq4ml6rz8v,리즈없음 어쩔뻔했냐....기획사야 리지한테 잘해라....노래 겁나 높네
1687,  @MidkingLingardoo,that's my가 라이브라니 ㅋㅋㅋ
1688,  @harryslovely3237,"wonyoung, what are you doing?"
1689,  @Ropina_mathius,Request mr.removed jisoo solo flower please ️
1690,  @sallyslaw1342,장원영은 아예 안부르는ㄴ건가리즈랑 안유진는 안정적이네
1691,  @user-nk3zg7me4p,엠알제거 할때 중저음이나 성량 작으면 같이 지워지는 경우 많아요 같은 채널 다른 아이돌것도 봤는데 라이브 잘하는 래퍼도 묵음으로 나오네요
1692,  @sallyslaw1342, @user-nk3zg7me4p  그럼 성량을 키워야져  가수면서 ㅋㅋ 다른멤버 목소리는 다 들리는뎅 ㅎㅎㅎ
1693,  @user-lk4hw1ev2l,열등감ㅉㅉ
1694,  @sallyslaw1342, @user-lk4hw1ev2l  팩트 말한건데 자격지심 ㅉㅉ
1695,  @user-gs1fl7iw9t, @user-lk4hw1ev2l  시녀 어서오고 ㅋ
1696,  @user-lk4hw1ev2l, @user-gs1fl7iw9t  안봐도 50키로 넘는 퉁퉁이들ㅋ
1697,  @user-gs1fl7iw9t, @user-lk4hw1ev2l  갑자기? 할 말 없으니까 말돌리네~~
1698,  @user-lk4hw1ev2l, @user-gs1fl7iw9t  ㄷ 진짠가보네
1699,  @user-gs1fl7iw9t, @user-lk4hw1ev2l  느금마
1700,  @user-lk4hw1ev2l, @user-gs1fl7iw9t  ㄱㅊㄱㅊ 사람이 좀 못생기고 뚱뚱할수도 있지 너무 슬퍼하지마라
1701,  @user-gs1fl7iw9t, @user-lk4hw1ev2l  현생을 살아라 잼민아 부모님이 너 그러는거 알면 얼마나 슬플꼬 ㅠㅠ
1702,  @user-lk4hw1ev2l, @user-gs1fl7iw9t  방구석 퉁퉁이 딸내미보단 ㄱㅊ을듯?
1703,  @doyun414,왜 이서가 두 명 인가 했더니 가을이었음 ㅋㅋㅋㅋ
1704,  @liankim7614,2:35 엠알 제거 맞나요?ㄷㄷ
1705,  @user-ow8zc5qf5r,요즘엔 mr제거라고 쓰고 라이브 비스무리하게 녹음한 무대용 ar을 라이브라고하네 ㅋㅋㅋㅋ 춤추면서 저정도로 숨소리한번 안나게 노래부를 실력이면 우리나라 가수 top10 쯤에 드는 실력일거같은데 ㅋㅋㅋㅋ
1706,  @heeeee643,"아주 못 까서 안달이고만 ㅋㅋㅋ 들어보면 숨소리 다 들림,, 그리고 이게 ar이면 회사가 장원영 안티인거임. 딱 장원영 파트만 빼고 녹음했으니...그리고 음정도 살짝씩 나가는 부분 많고,, ar 녹음은 기본적으로 음정은 정확함. Ar은 라이브 느낌으로 후보정 해서 까는거...어차피 음정도 나가고 다 부르지도 않는 ar을 깔꺼면 아예 안 까는게 낫지 않을까 ㅋㅋ이건 100프로 라이브임. 케이팝에 하도 ar 많아서 못 믿는건 이해하는데 인정할건 인정하자"
1707,  @Nuclear_Launch,잉여새끼 주절주절
1708,  @shallara2374,liz yujin carried
1709,  @user-qy4gl6eq1h,장원영은 왜 꾸준히 안하는거임..?
1710,  @user-zo1fw9mb1x,뭔가 위로 받는 느낌이다…
1711,  @ahnsohee5261,Where is Wonyoung????? Why didnt sing
1712,  @hwrtlu,she did but her voice is very low and her projection in her voice needs to be worked on
1713,  @gimyselle,wonyoung
1714,  @dduki00,1:15 ㄹㅇ극락
1715,  @user-gz9nm4tk9h,다 잘하는데?
1716,  @user-cc2mv1vo9d,유진이나 리즈 잘하네 근데 원영이는 왜 안들리지?부르는 거 맞나?
1717,  @ewwwoow,Liz carried 
1718,  @gamsung9526,근데 엠알제거 정확하지 않은거 감안하고 보세요. 생각보다 많은 사람들이 착각하는듯
1719,  @user-io5ow2tx8c,"역시 장원영 립싱크,,,,, 후렴은 안 부르넹"
1720,  @seshyr_x,처음 장원영은 대체 뭐하는거임? 음향 실수로 마이크 안들어갔나 유진 리즈 이서가 다하네 ㄹㅇ
1721,  @7n871,https://youtu.be/FQ4D8uOC68s대부분 첫방 립싱임 이 무대 이후는 장원영 다 라이브했고 박재범 드라이브에서도 잘했음 당장 가장 최근 인기가요에서 라이브했는데 뭐
1722,  @uksle2ove,가을아 제발 노래 연습해....ㅠ본인 그 짧은 파트도 부분라이브 하는데 그것도 음정이 떨어지면 어쩌냐...
1723,  @seenjeans,"무슨 말이에요, 가을도 잘했는데요…"
1724,  @henrysunboxing4421,"Liz Yujin very goodGaeul Leeseo goodWonyoung very very bad, really need to re-evaluate your attitude to the profession, practice more rigorously with yourself "
1725,  @user-wz2qz7zl3i,대체 부르는 곳이 어디란 말임
1726,  @SeungHyeokChoi,유진이 노래 좀 치네
1727,  @nikogwyn_,Wonyoung is terrible damn such a disappointment that she's not singing LIVE unlike other members  I guess she's only visual at this point. I'm not a hater but she could at least sing live that isn't hard...
1728,  @fukcyooooo2308,리즈는 넘 잘하고 유진이는 진짜 열심히 한다. 입만 꿈뻑거리는 원영이랑 다르게ㅋㅋㅋ 논란이 그렇게 많았는데도 계속 립싱크를 하네. 가을은 그냥 노래에 재능이 없는듯
