Unnamed: 0,아이디,댓글 내용
1256,  @user-ke2vv4jc2k,허윤진이 제일 최악인데 뭔소리냐
1257,  @seokheelee-qb3us,내가 내일 당장 데뷔해서 노래 불러도 저것보다는 잘부름ㅋㅋㅋㅋ 허윤진 김채원도 메보급 아니고 다른 애들이 너무 못부르니까 상대적으로 잘 불러보임
1258,  @jws486,독기호소인...ㅉㅉ
1259,  @user-je3ge2zd1y,제2의 트와이스
1260,  @VVV-yd7pi,"근데 사쿠라가 너무 심해서 그렇지 저정도면 괜찮은듯...채원,윤진은 걍 라이브감 느껴지게 잘하는거고 은채는 살짝 불안해도 괜찮고카즈하는 특유의 코맹맹이 소리는 안나지만너무 쌩목이라 낮은음은 잘하던데 사쿠라는......"
1261,  @user-ck5rq8rr7u,심각하네 보컬연습좀 하자 이정도면 차라리 ai쓰는게 나을듯
1262,  @user-xk4gx3pc8v,얘네랑 아이브 몇몇애들 진심 노래 연습좀 하자..
1263,  @bellaseo9916,사쿠라 너무 심하네... 음정도 없는 구간에서 목소리 개떨리네 너목보에 음치로 나와도 될듯
1264,  @user-hd8en9jc3c,저런것들도 가수라고 사는거 봐라
1265,  @minnryu,사쿠라가 진짜 실력 ㅈ도없음
1266,  @marta_Lee,I don't give a damn in my ears
1267,  @isaidwhatisaid12,i-
1268,  @Basasiakami,カラオケじゃねぇんだからよ
1269,  @Sshinogi,
1270,  @user-pr9je4qt9b,카즈하 사쿠라 음정 불안해
1271,  @user-xr5jq2ii5k,え、笑
1272,  @user-zq1iu2jv7k,김채원빼고 다못함 진심
1273,  @m.m.m.m.m.1,コメント欄辛辣で草
1274,  @hwhawe9360,I thought they sounds better than the other Gen4. The encore is disappointing
1275,  @godoult8372,1위먹고 앵콜곡 부르는게 각잡고 부르는 문화도 아니고 애초에 이곡이 가창력을 엄청 필요로하는 노래도 아니라 한 1절까지 들었을땐 그냥 앵콜곡이니 즐기면서 부르는구나 싶고 오히려 제법 잘 소화한다는 느낌까지 받았음 근데 3:15 이 사람이랑 이사람 뒤에 나오는 사람은 뭐라그러는지 하나도 모르겠네; 여기만 잘 처리했으면 별 논란 안됬을꺼도 같은데 르세라핌 잘 모르긴한데 안타까운...
1276,  @PinkAndCoffee,My ears are bleeding. 
1277,  @user-yt6ib2wd2x,가수니?
1278,  @LavDiaz_,이따위로 노래할거면 가수 왜하냐 ㅋㅋㅋㅋㅋ춤만 ㅈㄴ 출거면 제발 댄서해
1279,  @Aheng95,Like bts 
1280,  @Aheng95,Sungguh memalukan
1281,  @softiimelodii4334,bro wth
1282,  @icdi3807,They’re really bad at vocal……
1283,  @sagaci0us,2:19 김채원 실력이 어떻니 말하기전에 솔직히 이 파트 나오면서 귀 편안해지긴 하잖음?이름이 뭔지는 모르겠는데 저 보라색 머리 여자애는 목소리가 취향이 아니라서 그런가 쥐어짜내는 느낌이라 거북함
1284,  @kanyeye-it1nq,걍 일본인 두명이 제일 심각하네 카즈하는 뭐 어캐 부르는지 모르겠는데 음이 입밖으로 안나오고 답답하게 들림 그냥 쌩목쓰는느낌 사쿠라는 걍 음치 ㅋㅋㅋ
1285,  @JJJ-zd9kx,못듣겠네 아이고 걍 댄서였구먼
1286,  @sayyorasadikova-hk9zo,бедная сакура вообще не умеет петь
1287,  @user-pi2dq9vi6p,사쿠라는 진짜 음치구나
1288,  @painteater,It wasn't that bad???
1289,  @user-ej7gc2gu8d,그래두 2분 35초까진 갠찮은디?
1290,  @user-fq4tq5rf8n,진짜 적당히 해야지
1291,  @nameuser2021,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 가수?
1292,  @user-rk6ij4kn9y,これはアイドルとしてちょっと、、、
1293,  @user-mv5yx9hg2p,이게  가수냐  ㅋ
1294,  @onedirectionniall8381,진짜 심각하네…. 케이팝의 수치다! 니네가 가수냐 ㅋㅋㅋㅋㅋ 진짜 망할
1295,  @user-mf5df4ou1v,나쁘지 않는데…???
1296,  @nurulaflah8599,ㅋㅋㅋㅋㅋ you call this singing ?
1297,  @SalamSalam-gp2wp,Aespa stayc outsing those dancer
1298,  @user-ur6qy3lf5d,가수맞냐
1299,  @user-kf8ow9tv4r,채원하고 윤진이 제일 낫네.. 윤진인 음정만 잘맞추면 되겠고..
1300,  @makeupbottle6809,한국인 3명은 잘하는데 카즈하는 진짜 못한다는 생각이들고 사쿠라는 노래방에서 흔히 들을수 있는 음치 목소리 그자체임
1301,  @ziyul_0715,"원래 르세라핌 전 곡에서는 실력파 였는데왜이렇게 다들 음이 불안불안..한지..그 와중에 김채원은 개 잘하네은채,윤진,사쿠라,카즈하 얘네들이라이브가 좀 ..그렇다.."
1302,  @user-hb9ij3ow5x,걍 2명빼곤 가수아님 춤이나춰라
1303,  @Love.Seongjae,음치라핌보단 내가 노래 훨 잘함 ㅋㅋ
1304,  @chachadoudou4038,눚덕 갑자기 들어와서 딥글 반응보고 너무 놀랐잖아요. 이걸 음치라고 하는게  하는 게 이해안돼요. 제가 필터 씌인 탓도 있지민너무 준수한 수준인데… 여기서 얘들 애창곡 발라드 18번 시켰으면 장난 아닐겁니다. 매순간 제실력 보여줄수 없을거예요. 한국에서 아이돌 걍 할수없잖아요. 실력장난아닐걸요…애들좀 그만 잡아요 ㅠㅠㅠㅠ 막말로 좀 못하면 어때서 그래요. 아직 성인도 안된 아기들을..
1305,  @huangmaobaimao,Ghost9
1306,  @dtre22288,야 때려쳐
1307,  @KarolineStefanes-dc6nk,Gente só por que elas nn estão cantando perfeitamente nn precisa da  hate na Kazuha e na Sakura vcs estão falando como se vcs cantassem bem e q as outras são sem talento
1308,  @jwnn8202,하도 난리길래 봤는데 생각보다 괜찮은데..? 사쿠라랑 카즈하만 불안한데 카즈하는 신인이지만 사쿠라는 몇년차인데 아직도..
1309,  @nezukooo_channn,"i am HIGHLY disappointed by their vocals :( SPECIALLY SAKURA, i didnt knew that she was a singer for years and thats how she sings here!!! SOO BAD :(((("
1310,  @huangmaobaimao,"Their vocals are so bad, hybe groups are always like this"
1311,  @user-hf9bm1bp2u,앵콜 안 불러도 ㅈㄹ 열심히 해도 못 부르면 ㅈㄹ
1312,  @margo1941,Sakura is disappointing..
1313,  @ein491,"I'm not trying to be mean but sakura was HORRIBLE ON 3:15 the only ones that were decent were Chaewon, Kazuha, eunchae, and Yunjin"
1314,  @dx-lo4cq,안타깝네
1315,  @c_daylight,음치아니냐ㅠㅠ
1316,  @user-xh8ih2es5p,1등하고 감사의미 축하의미로 라이브하는거아닌가 르세라핌말고도 왜 대충부르는지 모르겠네 장난치고 넘어가려그러고 왜그러지
1317,  @shireenrazak7160,"Yk, i always expect the worst from the worst of encores but this one is just decent yall exaggerate encores way too much. Nothing ear crushing or anything."
1318,  @user-nx8ql7dp3b,………이게 뭐냐 쪽팔린다
1319,  @user-qc3sn5pn7h,솔직히 비쥬얼이1번이지^^노래잘하는 살찌고 못생겨봐라~좋아하겠니?카즈하로 눈이 자꾸가네장원영이 젤 눈에 띄고
1320,  @user-db1nb8qk8b,꼬우면 니들이 아이돌해라 악플러들아 니들은 얼굴도 안돼고 노래 실력도 안돼니까 그냥 입ㄷㅊ고 있엌ㅋㅋ
1321,  @Lina_1733,Не одна из них петь не умеет
1322,  @sSuSy-ub5un,사쿠라야 미안하지만..노래 너무 못부르니 팬들에게 질문 귀머거리냐 ㅋㅋㅋ미안하지만 그렇구나
1323,  @Flash-ep4xn,몰카죠
1324,  @user-gu3fm2co5u,심각한데...
1325,  @user-wi1jn9nd6j,3:13 ??????뭐래..??
1326,  @sC-ob2st,메인보컬라인2명이랑 나머지 세명이랑 보컬 차이 너무 커서 더 그래보이는것도있는듯..  원래 메인보컬멤들이랑 보컬약한멤버랑 그 사이에서 잡아주는멤버도 엄청필요함 씨스타 소유 에이핑크 김남주 여자친구 예린 레드벨벳 조이처럼... 위에 멤버들보다는 부족하긴하지만 르세라핌에서는 그거 하던게 김가람이였고 근데 나가니까 간극 차이 더 커보임..  지금 르세라핌은 그 중간멤이 없으니까  효린다솜  유주소원 정은지박초롱 이런 느낌임....  조화가 깨지니까 못하는 멤들이 더 튀는거임   은채가 음색은 매력없는데 그나마 은채가 두꺼운소리 나오니까 연습시키면 그나마 중간역할 할 수 있을듯....
1327,  @leonisa4296,I'm so dissapointed
1328,  @estufeja,pretty girls but they are not good at job lol
1329,  @user-ek9li1ys5q,트와이스가 더 잘함 트와 앵콜 한번 봐보셈
1330,  @user-vk9pg8es8k,나보다 못 부르는 것 같은 건 뭐지
1331,  @user-lh1gt2co6q,반일 마렵게하네
1332,  @yawuhh,oh
1333,  @user-xl3pr5hc9j,아니 김채원이 누군데ㅡㅡ 왜 누군잘한다 그러지?5명 다못하는데?
1334,  @user-rg2rc7cm5d,내가다 부끄러워서 못봐주겠다
1335,  @__-wl4ds,일본인들 다 잘하는데 자신감을 더 가지고부르면 완벽 아이가다 잘하는디 자신없어서 그런듯
1336,  @apple_jeece5112,Well...
1337,  @kimjohn7548,트와이스도 존나잘나가다가 앵콜좆망테크타고 소리소문없지 사라졌지..
1338,  @minhwancha8566,노래 더럽게 못하네~~ㅋㅋㅋ
1339,  @user-nw4kj2ib7s,겨드랑이 그만 까고 노래연습이나 해라
1340,  @user-fb9sc4yx3p,사쿠라 카즈하 홍은채는 노래 못부루는거 알고 있었는데 뭐.. 인제 와서 다들 왜 그러나
1341,  @MSJV,Yikesssssss
1342,  @jungwoolee1437,일본인 두명빼곤 잘하는거같은데?사쿠라는 좀 심하게 깨네.. 실환가
1343,  @imeneimene4014,Catastrophique
1344,  @user-rj7hl5em1h,심하노 ㄹㅇ
1345,  @user-iv8id8ej1p,그래 니들이 제일 잘났다 뭐 평가질이야 걍 좋게 좋게 보면되지 키보드 워리어들 때문에 또 한 생명 보내지말고 아예 안 부르는 것보다 열심히 하려는게 예뻐죽겠구만 뭐 ㅡㅡ
1346,  @user-wn8ui9pi5x,아니 님들아 앵콜이잖아 1등해서 하는거 사쿠라 우름 참는거 안보이냐
1347,  @user-vs9zq6om5g,진짜 개못하네
1348,  @user-wi3sy5pw6o,앵콜이니까.. 저렇게 불러도 되는거 아닌가..? 악물고 하면 잘하게찌.. 에효 저쪽 남돌은 아예 노래도 안 부르던데..
1349,  @waterchrome1819,Wtf? They sound so bad 
1350,  @user-yz4go7zb7p,개심하다
1351,  @user-yi4qu9he6r,...엄....
1352,  @baekhyunskrrt,4th gen except( aespa and treasure) groups are such a disappointment they only chart but they can’t sing
1353,  @user-kj7eq3se8o,"사쿠라빼고 ㄱㅊ은데.., ?왜욕먹음"
1354,  @pringchimeraksam,Terrible vocal except yunjin and chaewon.
1355,  @jfernget5242,My ears hurt
1356,  @user-zw9tn9of4r,진심 내가 더 잘 부름
1357,  @Love.Seongjae,피어나들아..양심적으로 르세라핌에 보컬이 유주급으로 뛰어난 멤버있음?춤을 잘춘다고 하지만 신비 한명선에서 르세라핌 전원다 컷이고예쁘지만 김채원빼고 다 성괴임 거기에 예린 한명선에서 르세라핌 전원다 외모로 컷이고카즈하가 랩을 잘하지만 소원급으로 잘함?소원급으로 피지컬이 좋은것도 아니고.....은하급으로 귀여운 멤버가 있는것도 아니고.....
1358,  @tmkim2615,ㅋㅋㅋ두명은 심각하네 ㅋㅋㅋ 그래도 트와이스처럼 얼음처먹거나 하진 않네
1359,  @deukaa,???: 하 진짥;;; 외 울 루스라핑ㅇ만 거드리낭ㅛ?? 저뗀 울 로셀루핌 엉ㄴ니들 목 콘디샨이 안조와서 그런거꺼뜬요?ㅉㅉ 따룬 아이돌응 라식크 안하나여??️️ 너무 어이업내여ㅎㅅ; ptt따서 ㅎㅏ이브에 보넬개요 ㅅㄱ요
1360,  @user-nt5lu6ul1u,김채원 허윤진은 잘함. 허윤진 정도면 잘하는데 사람들이 너무 엄격함. 홍은채 카즈라는 신인이라 아직 뭐 저럴 수 있다고 보여짐. 여기선 사쿠라가 구멍임. 사쿠라는 세번째 데뷔인데 먼가 트레이닝이나 특단의 조치가 필요해보임. 가수의 핵심가치는 춤보다는 일단 노래임
1361,  @DdDd-gb2dr,엥 하도 유명하길래 보러왔더니 사쿠라 빼고는 많이 심각한 수준까진 아니네
1362,  @Lama-pp2yh,This the bad encore i’ve ever seen
1363,  @jini0808,아니 욕만 하지 말고 이거는 컴백 첫 1위라 그런거지 다른거는 괜찮음..
1364,  @sugaaa4721,Wtf
1365,  @wakingupforgettingwhatdayitis,there vocals are terrible wth
1366,  @ny4221,k팝에 일본인은 필요없어.
1367,  @Mio-ve1el,So embarrassing singing… it sounds so bad
1368,  @iwonyg,Decepcionante...
1369,  @user-dy5ki8eg6w,이런것들이 가수냐
1370,  @DOVYALIS,help
1371,  @melinaahmadi7872,Sakura
1372,  @rezadwi972,Fals gitu nyanyinya haha
1373,  @serenityjadeblah,I feel bad for Sakura. She obviously looks really stressed and nervous...why couldn't they give her some proper lessons?
1374,  @byungshinshakey,이딴게 케이팝?
1375,  @SitiSitiJK,I know that they were nervous. But Sakura sounds really bad and tone deaf. Isn’t she sub vocalist?
1376,  @user-ee6xu5nx3v,악플 써봤자 ㅈㄴ잘나가는 K팝 상위권 아이돌 그룹임ㅋ 어쩌겠노~ 이쁜게 반이상 먹고들어가는 세상인데ㅎㅎ
1377,  @InMyDreamsYouLoveMeBackk,
1378,  @user-bg9fn7he7l,1등이 그 1등인가 ??음치??
1379,  @hwangwisteria6161,"Necesitan practicar,suenan mal."
1380,  @kihihpo,으휴
1381,  @user-df9sq9wt7q,어....
1382,  @sy_not_sy276,omg they sound so bad
1383,  @solidstatesociety907,"앵콜무대는 어디까지나 보너스, 팬들과 함께 자축하는 자리일 뿐인데. 배정받은 주 무대에서만 잘하면 되지 하여튼 돌판엔 자기객관화 안된 방구석 트레이너 방구석 프로듀서들 왜이렇게 많은지 모르겠음. 지들도 초과근무 연장근무 하면 성질내고 짜증내면서 아이돌들은 1년 365일 어떤 무대에서도 최고의 실력을 내기를 바라는, 자기 자신에게는 한없이 관대하고 남에겐 한없이 엄격한 그 역겨운 심보 안 고치면 나중에 니들 인생에 다 업보로 돌아갈 거임"
1384,  @user-vn8dm4nr5s,인이어없이 저정도면 잘하는구만..하도 처참하다해서 와봤더니
1385,  @maryann5485,What?
1386,  @manchester_owner,사람들 욕하길래 들어봤는데 욕목울 정도는 절대아닌데 특히 허윤진 욕하는 사람들은 뭐하는 사람임?? 아이브 앵콜이나 듣고오셈
1387,  @widewwwwide,アンコールライブで1位獲得を喜んで楽しく歌ってるのを女子高生がカラオケで、とか批判するのって愛がないですね。嫌なら観なければいいのに。
1388,  @st4rcece,you guys are so dramatic they sound good???this why yall dont got friends LOLL
1389,  @user-ud7hm2dj8v,너네가 불러봐.
1390,  @luvmyag,사쿠라 솔직히 안타까움ㅠ 48그룹 시절 보니까 저거보다 더 심각하고 발전한게 그나마 이정도고 발전했는데도 욕먹고 그러네; 걍 목소리가 원래 이런듯
1391,  @user-jp2sz8xv7g,Really mess
1392,  @inumakitoge620,sakura is a bad singer
1393,  @user-rw2rw9ct2u,라이브 존나 못한다고 해서 봤는데 생각보다 잘함. 솔직히 트와이스보단 훨씬 낫고1. 허윤진 : cd를 씹어삼키는 수준은 아니지만 적당적당히 잘함. 실제 쌩라이브로 이정도만 해도 평타침. 발성이나 라이브실력이 살짝 불안한 감이 있는 정도2. 홍은채 : 존나 못하는줄 알았는데 발성이나 음정이나 생각보다 준수함.3. 김채원 : 가장 잘하는건 맞는것 같고 끝처리 이런것도 깔끔한데 너무 여유 있는척을 함4. 카즈하 : 여러모로 어설픈게 있긴 하나 live ar보다 더 매력적임. 못하지만 존나 매력있다 정도?? 짧은 연습기간과 성장가능성을 보면 발전가능성 가장 높다고 봄. 라이브를 하는 태도자체가 솔직 담백하게 해서 더 매력적인 것 같기도 함5. 사쿠라 : 앵콜라이브 논란의 원흉. 라이브 실력을 둘째치고 기본적으로 음정도 못맞춤. 모모 다현보다 살짝 나은정도임. 10년간 이 바닥에 있으면서 외모와 캐릭터성으로 버텨왔나 싶을정도로 본질적은 측면에서 의구심이 들게 만들게 하는데 그래도 고무적인건 적어도 뺑기는 치지 않아서 좋음2세대 여돌이나 에스파가 라이브를 존나 잘하는거임. 4세대 기준으로 그리 못하는 편은 아님(엔믹스는 동방 천상지희 급으로 넘겨야함)
1394,  @user-fh3fy3dy8b,걍 ㄱㅊ은대?ㅋㅋㅋㅋ왜케난리들이야
1395,  @o3o528,"잘하는디 이때다 싶어서 다 욕하네 ,, 불쌍하냐,,"
1396,  @reo7910,Terrible!!
1397,  @gens0kyo,ew
1398,  @yu-ningc1045,Sounds bad …………..
1399,  @user-pc5ot7dd6k,…..it’s just terrible
